"t / s","CH1 / V","CH2 / V"
0.000648867,0.040404,0.673141
0.000648933,0.040404,0.66522
0.000649,0.040404,0.66522
0.000649067,0.040404,0.66522
0.000649133,0.040404,0.66522
0.0006492,0.040404,0.66522
0.000649267,0.040404,0.66522
0.000649333,0.040404,0.66522
0.0006494,0.040404,0.66522
0.000649467,0,0.66522
0.000649533,0.040404,0.66522
0.0006496,0,0.66522
0.000649667,0.040404,0.66522
0.000649733,0.040404,0.66522
0.0006498,0.040404,0.66522
0.000649867,0.040404,0.66522
0.000649933,0.040404,0.66522
0.00065,0.040404,0.657299
0.000650067,0.040404,0.66522
0.000650133,0.040404,0.657299
0.0006502,0.040404,0.66522
0.000650267,0.040404,0.657299
0.000650333,0.040404,0.66522
0.0006504,0.040404,0.657299
0.000650467,0.040404,0.657299
0.000650533,0.040404,0.657299
0.0006506,0.040404,0.657299
0.000650667,0.040404,0.657299
0.000650733,0.040404,0.657299
0.0006508,0.040404,0.657299
0.000650867,0.040404,0.649378
0.000650933,0.040404,0.649378
0.000651,0.040404,0.657299
0.000651067,0.040404,0.649378
0.000651133,0,0.649378
0.0006512,0.040404,0.649378
0.000651267,0.040404,0.649378
0.000651333,0.040404,0.649378
0.0006514,0.040404,0.649378
0.000651467,0,0.649378
0.000651533,0.040404,0.649378
0.0006516,0.040404,0.649378
0.000651667,0.040404,0.649378
0.000651733,0.040404,0.649378
0.0006518,0.040404,0.649378
0.000651867,0.040404,0.649378
0.000651933,0.040404,0.641457
0.000652,0.040404,0.649378
0.000652067,0.040404,0.641457
0.000652133,0.040404,0.641457
0.0006522,0.040404,0.641457
0.000652267,0.040404,0.641457
0.000652333,0.040404,0.641457
0.0006524,0.040404,0.641457
0.000652467,0,0.641457
0.000652533,0,0.641457
0.0006526,0.040404,0.641457
0.000652667,0,0.641457
0.000652733,0.040404,0.641457
0.0006528,0.040404,0.633537
0.000652867,0.040404,0.633537
0.000652933,0.040404,0.633537
0.000653,0.040404,0.633537
0.000653067,0.040404,0.633537
0.000653133,0.040404,0.633537
0.0006532,0.040404,0.633537
0.000653267,0.040404,0.633537
0.000653333,0.040404,0.633537
0.0006534,0.040404,0.633537
0.000653467,0.040404,0.633537
0.000653533,0.040404,0.633537
0.0006536,0.040404,0.633537
0.000653667,0.040404,0.633537
0.000653733,0.040404,0.633537
0.0006538,0.969697,0.633537
0.000653867,3.39394,0.633537
0.000653933,3.43434,0.633537
0.000654,3.47475,0.633537
0.000654067,3.47475,0.641457
0.000654133,3.47475,0.641457
0.0006542,3.47475,0.649378
0.000654267,3.47475,0.641457
0.000654333,3.47475,0.649378
0.0006544,3.47475,0.649378
0.000654467,3.47475,0.649378
0.000654533,3.43434,0.649378
0.0006546,3.47475,0.649378
0.000654667,3.43434,0.66522
0.000654733,3.47475,0.66522
0.0006548,3.47475,0.66522
0.000654867,3.47475,0.66522
0.000654933,3.47475,0.673141
0.000655,3.47475,0.66522
0.000655067,3.47475,0.673141
0.000655133,3.47475,0.673141
0.0006552,3.43434,0.673141
0.000655267,3.47475,0.681061
0.000655333,3.47475,0.673141
0.0006554,3.43434,0.681061
0.000655467,3.43434,0.681061
0.000655533,3.47475,0.681061
0.0006556,3.19192,0.688982
0.000655667,0.161616,0.688982
0.000655733,0.040404,0.688982
0.0006558,0.040404,0.688982
0.000655867,0.040404,0.688982
0.000655933,0.040404,0.681061
0.000656,0.040404,0.681061
0.000656067,0.040404,0.681061
0.000656133,0,0.681061
0.0006562,0,0.688982
0.000656267,0.040404,0.681061
0.000656333,0.040404,0.681061
0.0006564,0,0.681061
0.000656467,0,0.681061
0.000656533,0.040404,0.681061
0.0006566,0.040404,0.681061
0.000656667,0.040404,0.681061
0.000656733,0.040404,0.673141
0.0006568,0.040404,0.681061
0.000656867,0.040404,0.681061
0.000656933,0.040404,0.681061
0.000657,0.040404,0.681061
0.000657067,0.040404,0.681061
0.000657133,0.040404,0.673141
0.0006572,0.040404,0.673141
0.000657267,0.040404,0.673141
0.000657333,0.040404,0.673141
0.0006574,0.040404,0.673141
0.000657467,0.040404,0.673141
0.000657533,0,0.673141
0.0006576,0.040404,0.673141
0.000657667,0.040404,0.673141
0.000657733,0.040404,0.673141
0.0006578,0.040404,0.673141
0.000657867,0.040404,0.673141
0.000657933,0.040404,0.673141
0.000658,0.040404,0.673141
0.000658067,0.040404,0.673141
0.000658133,0.040404,0.66522
0.0006582,0,0.673141
0.000658267,0.040404,0.66522
0.000658333,0.040404,0.66522
0.0006584,0.040404,0.66522
0.000658467,0.040404,0.66522
0.000658533,0.040404,0.66522
0.0006586,0.040404,0.66522
0.000658667,0.040404,0.66522
0.000658733,0.040404,0.66522
0.0006588,0,0.66522
0.000658867,0.040404,0.673141
0.000658933,0.040404,0.66522
0.000659,0.040404,0.66522
0.000659067,0.040404,0.66522
0.000659133,0.040404,0.66522
0.0006592,0.040404,0.66522
0.000659267,0.040404,0.66522
0.000659333,0.040404,0.66522
0.0006594,0.040404,0.66522
0.000659467,0.040404,0.66522
0.000659533,0.040404,0.66522
0.0006596,0.040404,0.66522
0.000659667,0.040404,0.657299
0.000659733,0.040404,0.66522
0.0006598,0.040404,0.657299
0.000659867,0.040404,0.657299
0.000659933,0.040404,0.657299
0.00066,0.040404,0.657299
0.000660067,0.040404,0.657299
0.000660133,0.040404,0.657299
0.0006602,0.040404,0.657299
0.000660267,0.040404,0.657299
0.000660333,0.040404,0.657299
0.0006604,0.040404,0.649378
0.000660467,0.040404,0.649378
0.000660533,0,0.649378
0.0006606,0,0.649378
0.000660667,0.040404,0.649378
0.000660733,0.040404,0.649378
0.0006608,0.040404,0.649378
0.000660867,0.040404,0.649378
0.000660933,0.040404,0.649378
0.000661,0.040404,0.649378
0.000661067,0.040404,0.649378
0.000661133,0.040404,0.649378
0.0006612,0.040404,0.649378
0.000661267,0.040404,0.649378
0.000661333,0.040404,0.649378
0.0006614,0.040404,0.641457
0.000661467,0.040404,0.641457
0.000661533,0.040404,0.641457
0.0006616,0.040404,0.641457
0.000661667,0.040404,0.641457
0.000661733,0.040404,0.641457
0.0006618,0.040404,0.641457
0.000661867,3.27273,0.641457
0.000661933,3.47475,0.641457
0.000662,3.47475,0.649378
0.000662067,3.47475,0.649378
0.000662133,3.43434,0.649378
0.0006622,3.47475,0.657299
0.000662267,3.47475,0.649378
0.000662333,3.47475,0.657299
0.0006624,3.47475,0.66522
0.000662467,3.47475,0.66522
0.000662533,3.47475,0.66522
0.0006626,3.43434,0.673141
0.000662667,3.47475,0.66522
0.000662733,3.47475,0.66522
0.0006628,3.43434,0.673141
0.000662867,3.47475,0.673141
0.000662933,3.47475,0.673141
0.000663,3.43434,0.681061
0.000663067,3.47475,0.681061
0.000663133,3.47475,0.681061
0.0006632,3.47475,0.688982
0.000663267,3.47475,0.688982
0.000663333,3.47475,0.688982
0.0006634,3.47475,0.696903
0.000663467,3.47475,0.696903
0.000663533,3.47475,0.696903
0.0006636,3.47475,0.696903
0.000663667,0.323232,0.696903
0.000663733,0.040404,0.696903
0.0006638,0.040404,0.696903
0.000663867,0.040404,0.696903
0.000663933,0.040404,0.696903
0.000664,0,0.696903
0.000664067,0.040404,0.696903
0.000664133,0.040404,0.696903
0.0006642,0.040404,0.696903
0.000664267,0.040404,0.696903
0.000664333,0.040404,0.696903
0.0006644,0.040404,0.696903
0.000664467,0.040404,0.688982
0.000664533,0.040404,0.696903
0.0006646,0,0.696903
0.000664667,0.040404,0.688982
0.000664733,0.040404,0.696903
0.0006648,0.040404,0.688982
0.000664867,0.040404,0.688982
0.000664933,0.040404,0.688982
0.000665,0.040404,0.688982
0.000665067,0.040404,0.688982
0.000665133,0.040404,0.681061
0.0006652,0.040404,0.688982
0.000665267,0.040404,0.681061
0.000665333,0.040404,0.681061
0.0006654,0.040404,0.681061
0.000665467,0.040404,0.681061
0.000665533,0.040404,0.681061
0.0006656,0.040404,0.681061
0.000665667,0.040404,0.681061
0.000665733,0.040404,0.681061
0.0006658,0.040404,0.681061
0.000665867,0,0.681061
0.000665933,0.040404,0.681061
0.000666,0.040404,0.681061
0.000666067,0.040404,0.681061
0.000666133,0,0.673141
0.0006662,0.040404,0.673141
0.000666267,0.040404,0.673141
0.000666333,0.040404,0.673141
0.0006664,0.040404,0.673141
0.000666467,0,0.673141
0.000666533,0.040404,0.673141
0.0006666,0.040404,0.673141
0.000666667,0.040404,0.673141
0.000666733,0.040404,0.673141
0.0006668,0.040404,0.673141
0.000666867,0,0.673141
0.000666933,0.040404,0.673141
0.000667,0,0.673141
0.000667067,0.040404,0.673141
0.000667133,0.040404,0.673141
0.0006672,0,0.66522
0.000667267,0,0.66522
0.000667333,0.040404,0.66522
0.0006674,0.040404,0.673141
0.000667467,0.040404,0.66522
0.000667533,0.040404,0.673141
0.0006676,0.040404,0.66522
0.000667667,0.040404,0.66522
0.000667733,0.040404,0.66522
0.0006678,0.040404,0.673141
0.000667867,0,0.66522
0.000667933,0.040404,0.66522
0.000668,0.040404,0.66522
0.000668067,0.040404,0.66522
0.000668133,0.040404,0.66522
0.0006682,0.040404,0.66522
0.000668267,0,0.66522
0.000668333,0.040404,0.66522
0.0006684,0.040404,0.66522
0.000668467,0.040404,0.66522
0.000668533,0.040404,0.66522
0.0006686,0.040404,0.66522
0.000668667,0.040404,0.657299
0.000668733,0.040404,0.66522
0.0006688,0.040404,0.657299
0.000668867,0.040404,0.657299
0.000668933,0,0.657299
0.000669,0.040404,0.657299
0.000669067,0.040404,0.66522
0.000669133,0.040404,0.66522
0.0006692,0.040404,0.66522
0.000669267,0.040404,0.649378
0.000669333,0,0.649378
0.0006694,0,0.649378
0.000669467,0.040404,0.657299
0.000669533,0.040404,0.649378
0.0006696,0.040404,0.649378
0.000669667,0.040404,0.649378
0.000669733,0.040404,0.649378
0.0006698,0.040404,0.649378
0.000669867,3.0303,0.649378
0.000669933,3.43434,0.657299
0.00067,3.47475,0.66522
0.000670067,3.47475,0.66522
0.000670133,3.47475,0.66522
0.0006702,3.47475,0.66522
0.000670267,3.47475,0.66522
0.000670333,3.47475,0.66522
0.0006704,3.47475,0.66522
0.000670467,3.47475,0.66522
0.000670533,3.43434,0.673141
0.0006706,3.47475,0.673141
0.000670667,3.47475,0.673141
0.000670733,3.47475,0.681061
0.0006708,3.47475,0.681061
0.000670867,3.43434,0.681061
0.000670933,3.47475,0.681061
0.000671,3.43434,0.688982
0.000671067,3.43434,0.696903
0.000671133,3.47475,0.696903
0.0006712,3.47475,0.696903
0.000671267,3.47475,0.696903
0.000671333,3.43434,0.696903
0.0006714,3.43434,0.696903
0.000671467,3.43434,0.704824
0.000671533,3.47475,0.704824
0.0006716,3.43434,0.704824
0.000671667,0.727273,0.704824
0.000671733,0.040404,0.704824
0.0006718,0.040404,0.704824
0.000671867,0.040404,0.704824
0.000671933,0,0.704824
0.000672,0.040404,0.704824
0.000672067,0.040404,0.704824
0.000672133,0.040404,0.704824
0.0006722,0.040404,0.696903
0.000672267,0.040404,0.696903
0.000672333,0.040404,0.696903
0.0006724,0.040404,0.696903
0.000672467,0.040404,0.696903
0.000672533,0.040404,0.696903
0.0006726,0.040404,0.696903
0.000672667,0.040404,0.696903
0.000672733,0.040404,0.696903
0.0006728,0.040404,0.696903
0.000672867,0.040404,0.696903
0.000672933,0.040404,0.696903
0.000673,0.040404,0.696903
0.000673067,0.040404,0.696903
0.000673133,0.040404,0.696903
0.0006732,0.040404,0.696903
0.000673267,0.040404,0.696903
0.000673333,0.040404,0.696903
0.0006734,0.040404,0.696903
0.000673467,0.040404,0.696903
0.000673533,0.040404,0.688982
0.0006736,0.040404,0.688982
0.000673667,0.040404,0.696903
0.000673733,0.040404,0.696903
0.0006738,0.040404,0.696903
0.000673867,0.040404,0.688982
0.000673933,0,0.688982
0.000674,0.040404,0.688982
0.000674067,0.040404,0.688982
0.000674133,0.040404,0.688982
0.0006742,0.040404,0.688982
0.000674267,0.040404,0.681061
0.000674333,0.040404,0.681061
0.0006744,0.040404,0.688982
0.000674467,0.040404,0.681061
0.000674533,0.040404,0.681061
0.0006746,0.040404,0.681061
0.000674667,0.040404,0.681061
0.000674733,0,0.681061
0.0006748,0.040404,0.681061
0.000674867,0.040404,0.681061
0.000674933,0,0.681061
0.000675,0.040404,0.681061
0.000675067,0.040404,0.673141
0.000675133,0.040404,0.681061
0.0006752,0.040404,0.681061
0.000675267,0.040404,0.673141
0.000675333,0.040404,0.673141
0.0006754,0.040404,0.673141
0.000675467,0.040404,0.673141
0.000675533,0.040404,0.681061
0.0006756,0.040404,0.673141
0.000675667,0.040404,0.673141
0.000675733,0.040404,0.673141
0.0006758,0.040404,0.673141
0.000675867,0.040404,0.673141
0.000675933,0.040404,0.673141
0.000676,0.040404,0.673141
0.000676067,0.040404,0.673141
0.000676133,0.040404,0.673141
0.0006762,0.040404,0.66522
0.000676267,0.040404,0.673141
0.000676333,0.040404,0.673141
0.0006764,0.040404,0.66522
0.000676467,0.040404,0.66522
0.000676533,0.040404,0.673141
0.0006766,0,0.673141
0.000676667,0.040404,0.66522
0.000676733,0.040404,0.66522
0.0006768,0.040404,0.673141
0.000676867,0.040404,0.66522
0.000676933,0.040404,0.66522
0.000677,0.040404,0.66522
0.000677067,0.040404,0.66522
0.000677133,0.040404,0.66522
0.0006772,0.040404,0.66522
0.000677267,0.040404,0.66522
0.000677333,0,0.66522
0.0006774,0.040404,0.66522
0.000677467,0.040404,0.66522
0.000677533,0.040404,0.66522
0.0006776,0.040404,0.66522
0.000677667,0.040404,0.66522
0.000677733,0,0.66522
0.0006778,0.040404,0.657299
0.000677867,2.42424,0.66522
0.000677933,3.43434,0.66522
0.000678,3.43434,0.66522
0.000678067,3.47475,0.66522
0.000678133,3.47475,0.66522
0.0006782,3.47475,0.673141
0.000678267,3.43434,0.673141
0.000678333,3.47475,0.673141
0.0006784,3.43434,0.673141
0.000678467,3.47475,0.681061
0.000678533,3.43434,0.681061
0.0006786,3.47475,0.681061
0.000678667,3.43434,0.681061
0.000678733,3.47475,0.688982
0.0006788,3.47475,0.688982
0.000678867,3.47475,0.688982
0.000678933,3.47475,0.696903
0.000679,3.47475,0.696903
0.000679067,3.43434,0.696903
0.000679133,3.47475,0.696903
0.0006792,3.47475,0.696903
0.000679267,3.47475,0.704824
0.000679333,3.47475,0.704824
0.0006794,3.43434,0.704824
0.000679467,3.47475,0.704824
0.000679533,3.47475,0.712745
0.0006796,3.43434,0.712745
0.000679667,1.61616,0.712745
0.000679733,0.0808081,0.712745
0.0006798,0,0.712745
0.000679867,0.040404,0.712745
0.000679933,0.040404,0.712745
0.00068,0,0.712745
0.000680067,0.040404,0.712745
0.000680133,0.040404,0.712745
0.0006802,0.040404,0.704824
0.000680267,0.040404,0.704824
0.000680333,0,0.704824
0.0006804,0,0.704824
0.000680467,0.040404,0.704824
0.000680533,0,0.704824
0.0006806,0.040404,0.704824
0.000680667,0.040404,0.704824
0.000680733,0,0.704824
0.0006808,0.040404,0.704824
0.000680867,0.040404,0.704824
0.000680933,0.040404,0.704824
0.000681,0.040404,0.704824
0.000681067,0.040404,0.704824
0.000681133,0.040404,0.704824
0.0006812,0.040404,0.704824
0.000681267,0.040404,0.704824
0.000681333,0.040404,0.704824
0.0006814,0.040404,0.704824
0.000681467,0.040404,0.696903
0.000681533,0.040404,0.696903
0.0006816,0.040404,0.696903
0.000681667,0.040404,0.696903
0.000681733,0,0.696903
0.0006818,0.040404,0.696903
0.000681867,0.040404,0.696903
0.000681933,0.040404,0.696903
0.000682,0,0.696903
0.000682067,0.040404,0.696903
0.000682133,0.040404,0.696903
0.0006822,0.040404,0.696903
0.000682267,0.040404,0.696903
0.000682333,0.040404,0.696903
0.0006824,0.040404,0.696903
0.000682467,0.040404,0.696903
0.000682533,0.040404,0.696903
0.0006826,0.040404,0.696903
0.000682667,0.040404,0.696903
0.000682733,0.040404,0.696903
0.0006828,0.040404,0.688982
0.000682867,0.040404,0.688982
0.000682933,0.040404,0.688982
0.000683,0.040404,0.688982
0.000683067,0.040404,0.696903
0.000683133,0.040404,0.688982
0.0006832,0.040404,0.681061
0.000683267,0.040404,0.681061
0.000683333,0.040404,0.681061
0.0006834,0,0.681061
0.000683467,0,0.681061
0.000683533,0.040404,0.681061
0.0006836,0.040404,0.681061
0.000683667,0.040404,0.681061
0.000683733,0.040404,0.681061
0.0006838,0.040404,0.681061
0.000683867,0.040404,0.681061
0.000683933,0.040404,0.681061
0.000684,0.040404,0.681061
0.000684067,0.040404,0.681061
0.000684133,0,0.681061
0.0006842,0,0.673141
0.000684267,0,0.673141
0.000684333,0,0.673141
0.0006844,0.040404,0.673141
0.000684467,0.040404,0.673141
0.000684533,0.040404,0.673141
0.0006846,0.040404,0.673141
0.000684667,0,0.673141
0.000684733,0.040404,0.673141
0.0006848,0.040404,0.673141
0.000684867,0,0.673141
0.000684933,0,0.673141
0.000685,0.040404,0.673141
0.000685067,0.040404,0.673141
0.000685133,0,0.673141
0.0006852,0.040404,0.673141
0.000685267,0.040404,0.66522
0.000685333,0.040404,0.66522
0.0006854,0.040404,0.66522
0.000685467,0.040404,0.66522
0.000685533,0.040404,0.66522
0.0006856,0.040404,0.66522
0.000685667,0.040404,0.673141
0.000685733,0.040404,0.66522
0.0006858,0.040404,0.66522
0.000685867,1.25253,0.66522
0.000685933,3.39394,0.673141
0.000686,3.47475,0.66522
0.000686067,3.43434,0.673141
0.000686133,3.47475,0.673141
0.0006862,3.47475,0.673141
0.000686267,3.43434,0.673141
0.000686333,3.43434,0.681061
0.0006864,3.47475,0.681061
0.000686467,3.43434,0.688982
0.000686533,3.47475,0.696903
0.0006866,3.47475,0.688982
0.000686667,3.47475,0.696903
0.000686733,3.47475,0.696903
0.0006868,3.43434,0.696903
0.000686867,3.47475,0.696903
0.000686933,3.43434,0.696903
0.000687,3.43434,0.704824
0.000687067,3.43434,0.704824
0.000687133,3.43434,0.704824
0.0006872,3.43434,0.704824
0.000687267,3.43434,0.704824
0.000687333,3.47475,0.704824
0.0006874,3.43434,0.712745
0.000687467,3.47475,0.712745
0.000687533,3.35354,0.712745
0.0006876,0.20202,0.712745
0.000687667,0.040404,0.712745
0.000687733,0.040404,0.712745
0.0006878,0.040404,0.712745
0.000687867,0.040404,0.712745
0.000687933,0,0.712745
0.000688,0.040404,0.712745
0.000688067,0.040404,0.712745
0.000688133,0.040404,0.712745
0.0006882,0,0.712745
0.000688267,0,0.712745
0.000688333,0.040404,0.704824
0.0006884,0,0.712745
0.000688467,0.040404,0.712745
0.000688533,0.040404,0.712745
0.0006886,0,0.712745
0.000688667,0.040404,0.712745
0.000688733,0.040404,0.704824
0.0006888,0.040404,0.704824
0.000688867,0.040404,0.704824
0.000688933,0.040404,0.704824
0.000689,0.040404,0.704824
0.000689067,0.040404,0.704824
0.000689133,0.040404,0.704824
0.0006892,0.040404,0.704824
0.000689267,0,0.704824
0.000689333,0,0.704824
0.0006894,0.040404,0.704824
0.000689467,0.040404,0.704824
0.000689533,0.040404,0.696903
0.0006896,0.040404,0.704824
0.000689667,0.040404,0.704824
0.000689733,0.040404,0.696903
0.0006898,0,0.704824
0.000689867,0.040404,0.696903
0.000689933,0.040404,0.696903
0.00069,0.040404,0.696903
0.000690067,0.040404,0.696903
0.000690133,0.040404,0.696903
0.0006902,0.040404,0.696903
0.000690267,0.040404,0.696903
0.000690333,0.040404,0.696903
0.0006904,0.040404,0.696903
0.000690467,0,0.696903
0.000690533,0.040404,0.696903
0.0006906,0.040404,0.696903
0.000690667,0.040404,0.696903
0.000690733,0.040404,0.696903
0.0006908,0,0.696903
0.000690867,0.040404,0.696903
0.000690933,0.040404,0.696903
0.000691,0.040404,0.696903
0.000691067,0.040404,0.696903
0.000691133,0.040404,0.688982
0.0006912,0.040404,0.688982
0.000691267,0.040404,0.681061
0.000691333,0,0.688982
0.0006914,0,0.688982
0.000691467,0,0.681061
0.000691533,0.040404,0.688982
0.0006916,0.040404,0.681061
0.000691667,0.040404,0.681061
0.000691733,0.040404,0.688982
0.0006918,0,0.681061
0.000691867,0,0.681061
0.000691933,0.040404,0.681061
0.000692,0.040404,0.681061
0.000692067,0.040404,0.681061
0.000692133,0,0.681061
0.0006922,0.040404,0.681061
0.000692267,0.040404,0.681061
0.000692333,0.040404,0.681061
0.0006924,0.040404,0.681061
0.000692467,0.040404,0.681061
0.000692533,0,0.681061
0.0006926,0.040404,0.681061
0.000692667,0.040404,0.673141
0.000692733,0.040404,0.673141
0.0006928,0.040404,0.673141
0.000692867,0,0.673141
0.000692933,0.040404,0.673141
0.000693,0.040404,0.673141
0.000693067,0.040404,0.673141
0.000693133,0.040404,0.673141
0.0006932,0,0.673141
0.000693267,0.040404,0.673141
0.000693333,0.040404,0.673141
0.0006934,0.040404,0.673141
0.000693467,0.040404,0.673141
0.000693533,0.040404,0.673141
0.0006936,0.040404,0.673141
0.000693667,0.040404,0.673141
0.000693733,0.040404,0.66522
0.0006938,0.040404,0.673141
0.000693867,0.0808081,0.673141
0.000693933,3.31313,0.673141
0.000694,3.47475,0.673141
0.000694067,3.47475,0.673141
0.000694133,3.47475,0.673141
0.0006942,3.43434,0.673141
0.000694267,3.47475,0.681061
0.000694333,3.47475,0.681061
0.0006944,3.43434,0.681061
0.000694467,3.47475,0.688982
0.000694533,3.47475,0.688982
0.0006946,3.47475,0.688982
0.000694667,3.43434,0.696903
0.000694733,3.47475,0.696903
0.0006948,3.47475,0.696903
0.000694867,3.43434,0.696903
0.000694933,3.47475,0.696903
0.000695,3.43434,0.696903
0.000695067,3.47475,0.704824
0.000695133,3.47475,0.704824
0.0006952,3.47475,0.704824
0.000695267,3.47475,0.712745
0.000695333,3.43434,0.712745
0.0006954,3.47475,0.712745
0.000695467,3.47475,0.720665
0.000695533,3.43434,0.712745
0.0006956,0.444444,0.712745
0.000695667,0.040404,0.720665
0.000695733,0.040404,0.720665
0.0006958,0.040404,0.712745
0.000695867,0,0.712745
0.000695933,0.040404,0.712745
0.000696,0.040404,0.712745
0.000696067,0.040404,0.712745
0.000696133,0,0.712745
0.0006962,0.040404,0.712745
0.000696267,0.040404,0.712745
0.000696333,0.040404,0.712745
0.0006964,0.040404,0.712745
0.000696467,0.040404,0.712745
0.000696533,0.040404,0.712745
0.0006966,0,0.712745
0.000696667,0.040404,0.712745
0.000696733,0.040404,0.704824
0.0006968,0.040404,0.704824
0.000696867,0,0.704824
0.000696933,0.040404,0.704824
0.000697,0.040404,0.704824
0.000697067,0.040404,0.704824
0.000697133,0.040404,0.704824
0.0006972,0.040404,0.712745
0.000697267,0.040404,0.712745
0.000697333,0.040404,0.704824
0.0006974,0.040404,0.704824
0.000697467,0.040404,0.704824
0.000697533,0.040404,0.704824
0.0006976,0.040404,0.704824
0.000697667,0,0.696903
0.000697733,0.040404,0.704824
0.0006978,0,0.704824
0.000697867,0.040404,0.696903
0.000697933,0,0.704824
0.000698,0.040404,0.704824
0.000698067,0,0.704824
0.000698133,0.040404,0.696903
0.0006982,0,0.696903
0.000698267,0.040404,0.696903
0.000698333,0.040404,0.696903
0.0006984,0.040404,0.696903
0.000698467,0.040404,0.696903
0.000698533,0.040404,0.696903
0.0006986,0.040404,0.688982
0.000698667,0.040404,0.696903
0.000698733,0.040404,0.696903
0.0006988,0.040404,0.696903
0.000698867,0.040404,0.696903
0.000698933,0.040404,0.696903
0.000699,0.040404,0.696903
0.000699067,0.040404,0.696903
0.000699133,0.040404,0.696903
0.0006992,0.040404,0.688982
0.000699267,0.040404,0.688982
0.000699333,0.040404,0.688982
0.0006994,0.040404,0.688982
0.000699467,0.040404,0.688982
0.000699533,0,0.688982
0.0006996,0.040404,0.688982
0.000699667,0.040404,0.688982
0.000699733,0.040404,0.681061
0.0006998,0.040404,0.681061
0.000699867,0.040404,0.688982
0.000699933,0.040404,0.688982
0.0007,0.040404,0.681061
0.000700067,0,0.681061
0.000700133,0.040404,0.681061
0.0007002,0.040404,0.681061
0.000700267,0.040404,0.681061
0.000700333,0.040404,0.681061
0.0007004,0.040404,0.681061
0.000700467,0.040404,0.681061
0.000700533,0,0.681061
0.0007006,0.040404,0.681061
0.000700667,0.040404,0.673141
0.000700733,0.040404,0.681061
0.0007008,0.040404,0.673141
0.000700867,0.040404,0.681061
0.000700933,0.040404,0.673141
0.000701,0,0.673141
0.000701067,0.040404,0.681061
0.000701133,0.040404,0.673141
0.0007012,0.040404,0.673141
0.000701267,0.040404,0.673141
0.000701333,0.040404,0.673141
0.0007014,0.040404,0.673141
0.000701467,0,0.673141
0.000701533,0.040404,0.673141
0.0007016,0.040404,0.673141
0.000701667,0,0.673141
0.000701733,0.040404,0.673141
0.0007018,0.040404,0.673141
0.000701867,0,0.673141
0.000701933,3.07071,0.673141
0.000702,3.47475,0.673141
0.000702067,3.47475,0.673141
0.000702133,3.47475,0.673141
0.0007022,3.47475,0.681061
0.000702267,3.47475,0.681061
0.000702333,3.47475,0.681061
0.0007024,3.47475,0.681061
0.000702467,3.47475,0.681061
0.000702533,3.47475,0.696903
0.0007026,3.47475,0.688982
0.000702667,3.47475,0.696903
0.000702733,3.47475,0.696903
0.0007028,3.43434,0.696903
0.000702867,3.47475,0.696903
0.000702933,3.47475,0.704824
0.000703,3.43434,0.704824
0.000703067,3.47475,0.712745
0.000703133,3.47475,0.704824
0.0007032,3.47475,0.712745
0.000703267,3.47475,0.712745
0.000703333,3.47475,0.712745
0.0007034,3.47475,0.712745
0.000703467,3.43434,0.720665
0.000703533,3.47475,0.720665
0.0007036,0.969697,0.720665
0.000703667,0.040404,0.720665
0.000703733,0.040404,0.720665
0.0007038,0.040404,0.720665
0.000703867,0.040404,0.720665
0.000703933,0.040404,0.720665
0.000704,0,0.720665
0.000704067,0,0.712745
0.000704133,0.040404,0.720665
0.0007042,0.040404,0.712745
0.000704267,0.040404,0.712745
0.000704333,0.040404,0.712745
0.0007044,0.040404,0.712745
0.000704467,0.040404,0.712745
0.000704533,0.040404,0.712745
0.0007046,0.040404,0.712745
0.000704667,0.040404,0.712745
0.000704733,0.040404,0.712745
0.0007048,0.040404,0.704824
0.000704867,0.040404,0.712745
0.000704933,0.040404,0.712745
0.000705,0.040404,0.712745
0.000705067,0.040404,0.704824
0.000705133,0.040404,0.704824
0.0007052,0.040404,0.704824
0.000705267,0,0.704824
0.000705333,0.040404,0.704824
0.0007054,0.040404,0.704824
0.000705467,0.040404,0.704824
0.000705533,0.040404,0.704824
0.0007056,0.040404,0.704824
0.000705667,0,0.704824
0.000705733,0,0.704824
0.0007058,0.040404,0.704824
0.000705867,0.040404,0.704824
0.000705933,0.040404,0.704824
0.000706,0.040404,0.704824
0.000706067,0.040404,0.696903
0.000706133,0.040404,0.704824
0.0007062,0.040404,0.696903
0.000706267,0.040404,0.696903
0.000706333,0.040404,0.696903
0.0007064,0,0.696903
0.000706467,0.040404,0.696903
0.000706533,0.040404,0.696903
0.0007066,0.040404,0.696903
0.000706667,0.040404,0.696903
0.000706733,0.040404,0.696903
0.0007068,0,0.696903
0.000706867,0.040404,0.696903
0.000706933,0.040404,0.696903
0.000707,0,0.696903
0.000707067,0.040404,0.696903
0.000707133,0.040404,0.696903
0.0007072,0.040404,0.696903
0.000707267,0.040404,0.696903
0.000707333,0.040404,0.696903
0.0007074,0.040404,0.696903
0.000707467,0.040404,0.696903
0.000707533,0.040404,0.696903
0.0007076,0.040404,0.688982
0.000707667,0.040404,0.696903
0.000707733,0.040404,0.688982
0.0007078,0.040404,0.688982
0.000707867,0.040404,0.681061
0.000707933,0.040404,0.688982
0.000708,0.040404,0.688982
0.000708067,0.040404,0.688982
0.000708133,0,0.681061
0.0007082,0.040404,0.681061
0.000708267,0.040404,0.681061
0.000708333,0.040404,0.681061
0.0007084,0.040404,0.681061
0.000708467,0.040404,0.681061
