"t / s","CH1 / V","CH2 / V"
0.003044,0.040404,1.12695
0.0030442,0.040404,1.12695
0.0030444,0.040404,1.12695
0.0030446,0.040404,1.12695
0.0030448,0.040404,1.11685
0.003045,0.040404,1.11685
0.0030452,0.040404,1.10675
0.0030454,0.040404,1.10675
0.0030456,0.040404,1.09665
0.0030458,0.040404,1.08655
0.003046,0.0606061,1.08655
0.0030462,0.040404,1.08655
0.0030464,0.040404,1.08655
0.0030466,0.040404,1.08655
0.0030468,2.28283,1.08655
0.003047,3.45455,1.09665
0.0030472,2.08081,1.09665
0.0030474,0.040404,1.09665
0.0030476,0.040404,1.08655
0.0030478,0.040404,1.08655
0.003048,0.040404,1.08655
0.0030482,0.040404,1.08655
0.0030484,0.040404,1.08655
0.0030486,0.040404,1.08655
0.0030488,0.040404,1.07644
0.003049,0.040404,1.07644
0.0030492,0.040404,1.06634
0.0030494,0.040404,1.06634
0.0030496,0.040404,1.07644
0.0030498,0.040404,1.06634
0.00305,0.040404,1.06634
0.0030502,0.040404,1.05624
0.0030504,0.040404,1.06634
0.0030506,0.040404,1.06634
0.0030508,0.040404,1.05624
0.003051,0.0606061,1.04614
0.0030512,0.040404,1.05624
0.0030514,0.040404,1.04614
0.0030516,0.040404,1.04614
0.0030518,0.020202,1.04614
0.003052,0.040404,1.04614
0.0030522,0.040404,1.04614
0.0030524,0.040404,1.04614
0.0030526,0.040404,1.03604
0.0030528,0.040404,1.04614
0.003053,0.040404,1.02594
0.0030532,0.040404,1.02594
0.0030534,0.040404,1.02594
0.0030536,0.040404,1.01584
0.0030538,0.040404,1.01584
0.003054,0.040404,1.01584
0.0030542,0.040404,1.00574
0.0030544,0.040404,1.00574
0.0030546,0.040404,1.00574
0.0030548,1.77778,1.01584
0.003055,3.47475,1.00574
0.0030552,2.76768,1.02594
0.0030554,0.040404,1.02594
0.0030556,0.040404,1.02594
0.0030558,0.040404,1.01584
0.003056,0.040404,1.00574
0.0030562,0.040404,1.00574
0.0030564,0.040404,1.00574
0.0030566,0.040404,1.00574
0.0030568,0.040404,1.00574
0.003057,0.040404,1.00574
0.0030572,0.040404,0.995636
0.0030574,0.040404,0.995636
0.0030576,0.040404,0.985535
0.0030578,0.040404,0.985535
0.003058,0.040404,0.995636
0.0030582,0.040404,0.985535
0.0030584,0.040404,0.985535
0.0030586,0.040404,0.985535
0.0030588,0.040404,0.985535
0.003059,0.040404,0.975434
0.0030592,0.040404,0.975434
0.0030594,0.040404,0.985535
0.0030596,0.020202,0.965333
0.0030598,0.040404,0.965333
0.00306,0.040404,0.965333
0.0030602,0.040404,0.965333
0.0030604,0.040404,0.965333
0.0030606,0.040404,0.965333
0.0030608,0.040404,0.965333
0.003061,0.040404,0.965333
0.0030612,0.040404,0.965333
0.0030614,0.040404,0.965333
0.0030616,0.040404,0.965333
0.0030618,0.040404,0.945131
0.003062,0.040404,0.945131
0.0030622,0.040404,0.955232
0.0030624,0.040404,0.945131
0.0030626,0.020202,0.945131
0.0030628,1.73737,0.945131
0.003063,3.47475,0.945131
0.0030632,3.39394,0.955232
0.0030634,0.040404,0.965333
0.0030636,0.040404,0.955232
0.0030638,0.020202,0.945131
0.003064,0.040404,0.945131
0.0030642,0.0606061,0.945131
0.0030644,0.040404,0.945131
0.0030646,0.040404,0.93503
0.0030648,0.020202,0.924929
0.003065,0.040404,0.924929
0.0030652,0.020202,0.924929
0.0030654,0.040404,0.924929
0.0030656,0.040404,0.924929
0.0030658,0.040404,0.924929
0.003066,0.020202,0.924929
0.0030662,0.040404,0.924929
0.0030664,0.040404,0.924929
0.0030666,0.020202,0.914828
0.0030668,0.040404,0.924929
0.003067,0.020202,0.904727
0.0030672,0.040404,0.904727
0.0030674,0.040404,0.904727
0.0030676,0.040404,0.904727
0.0030678,0.020202,0.904727
0.003068,0.020202,0.904727
0.0030682,0.040404,0.904727
0.0030684,0.020202,0.904727
0.0030686,0.040404,0.894626
0.0030688,0.040404,0.904727
0.003069,0.040404,0.894626
0.0030692,0.040404,0.894626
0.0030694,0.040404,0.884525
0.0030696,0.040404,0.894626
0.0030698,0.040404,0.894626
0.00307,0.040404,0.884525
0.0030702,0.040404,0.884525
0.0030704,0.020202,0.884525
0.0030706,0.040404,0.884525
0.0030708,1.73737,0.884525
0.003071,3.45455,0.884525
0.0030712,3.47475,0.894626
0.0030714,0.040404,0.894626
0.0030716,0.020202,0.884525
0.0030718,0.020202,0.884525
0.003072,0.040404,0.884525
0.0030722,0.040404,0.884525
0.0030724,0.040404,0.884525
0.0030726,0.040404,0.884525
0.0030728,0.020202,0.884525
0.003073,0.040404,0.884525
0.0030732,0.040404,0.884525
0.0030734,0.040404,0.874424
0.0030736,0.040404,0.884525
0.0030738,0.020202,0.884525
0.003074,0.040404,0.864323
0.0030742,0.040404,0.864323
0.0030744,0.040404,0.864323
0.0030746,0.020202,0.854222
0.0030748,0.040404,0.854222
0.003075,0.040404,0.854222
0.0030752,0.020202,0.844121
0.0030754,0.040404,0.844121
0.0030756,0.040404,0.844121
0.0030758,0.040404,0.844121
0.003076,0.040404,0.844121
0.0030762,0.040404,0.844121
0.0030764,0.040404,0.83402
0.0030766,0.040404,0.844121
0.0030768,0.020202,0.83402
0.003077,0.040404,0.844121
0.0030772,0.040404,0.83402
0.0030774,0.040404,0.823919
0.0030776,0.040404,0.83402
0.0030778,0.040404,0.823919
0.003078,0.040404,0.823919
0.0030782,0.040404,0.823919
0.0030784,0.040404,0.823919
0.0030786,0.020202,0.823919
0.0030788,1.65657,0.823919
0.003079,3.47475,0.83402
0.0030792,3.45455,0.823919
0.0030794,0.0606061,0.83402
0.0030796,0.040404,0.823919
0.0030798,0.020202,0.83402
0.00308,0.040404,0.823919
0.0030802,0.040404,0.823919
0.0030804,0.040404,0.823919
0.0030806,0.040404,0.823919
0.0030808,0.040404,0.823919
0.003081,0.040404,0.823919
0.0030812,0.020202,0.813818
0.0030814,0.040404,0.813818
0.0030816,0.040404,0.803717
0.0030818,0.040404,0.823919
0.003082,0.040404,0.803717
0.0030822,0.040404,0.803717
0.0030824,0.040404,0.803717
0.0030826,0.040404,0.803717
0.0030828,0.040404,0.803717
0.003083,0.040404,0.803717
0.0030832,0.040404,0.803717
0.0030834,0.040404,0.803717
0.0030836,0.040404,0.803717
0.0030838,0.040404,0.803717
0.003084,0.020202,0.803717
0.0030842,0.040404,0.803717
0.0030844,0.020202,0.803717
0.0030846,0.040404,0.793616
0.0030848,0.020202,0.803717
0.003085,0.040404,0.793616
0.0030852,0.040404,0.783515
0.0030854,0.040404,0.783515
0.0030856,0.020202,0.783515
0.0030858,0.040404,0.783515
0.003086,0.020202,0.783515
0.0030862,0.040404,0.763313
0.0030864,0.040404,0.773414
0.0030866,0.020202,0.763313
0.0030868,1.43434,0.773414
0.003087,3.45455,0.773414
0.0030872,3.47475,0.783515
0.0030874,3.45455,0.803717
0.0030876,3.43434,0.803717
0.0030878,3.43434,0.803717
0.003088,3.43434,0.803717
0.0030882,3.43434,0.803717
0.0030884,3.45455,0.823919
0.0030886,3.47475,0.823919
0.0030888,3.47475,0.823919
0.003089,3.47475,0.844121
0.0030892,3.47475,0.844121
0.0030894,3.47475,0.844121
0.0030896,3.45455,0.854222
0.0030898,3.47475,0.854222
0.00309,3.47475,0.854222
0.0030902,0.626263,0.884525
0.0030904,0.040404,0.874424
0.0030906,0.040404,0.874424
0.0030908,0.040404,0.864323
0.003091,0.040404,0.864323
0.0030912,0.040404,0.844121
0.0030914,0.040404,0.854222
0.0030916,0.040404,0.844121
0.0030918,0.040404,0.854222
0.003092,0.040404,0.844121
0.0030922,0.040404,0.844121
0.0030924,0.040404,0.844121
0.0030926,0.040404,0.844121
0.0030928,0.040404,0.844121
0.003093,0.040404,0.844121
0.0030932,0.040404,0.83402
0.0030934,0.040404,0.844121
0.0030936,0.040404,0.823919
0.0030938,0.040404,0.823919
0.003094,0.040404,0.823919
0.0030942,0.040404,0.823919
0.0030944,0.040404,0.823919
0.0030946,0.020202,0.823919
0.0030948,0.787879,0.823919
0.003095,3.47475,0.823919
0.0030952,3.47475,0.83402
0.0030954,3.47475,0.844121
0.0030956,3.47475,0.844121
0.0030958,3.47475,0.844121
0.003096,3.47475,0.854222
0.0030962,3.47475,0.864323
0.0030964,3.47475,0.874424
0.0030966,3.47475,0.884525
0.0030968,3.47475,0.884525
0.003097,3.47475,0.894626
0.0030972,3.47475,0.884525
0.0030974,3.47475,0.904727
0.0030976,3.47475,0.904727
0.0030978,3.47475,0.904727
0.003098,3.47475,0.914828
0.0030982,1.53535,0.914828
0.0030984,0.040404,0.914828
0.0030986,0.040404,0.904727
0.0030988,0.040404,0.904727
0.003099,0.040404,0.904727
0.0030992,0.040404,0.904727
0.0030994,0.040404,0.904727
0.0030996,0.040404,0.904727
0.0030998,0.040404,0.904727
0.0031,0.040404,0.904727
0.0031002,0.040404,0.894626
0.0031004,0.040404,0.894626
0.0031006,0.040404,0.884525
0.0031008,0.040404,0.884525
0.003101,0.040404,0.884525
0.0031012,0.040404,0.884525
0.0031014,0.040404,0.884525
0.0031016,0.040404,0.884525
0.0031018,0.040404,0.884525
0.003102,0.040404,0.884525
0.0031022,0.040404,0.884525
0.0031024,0.040404,0.884525
0.0031026,0.040404,0.884525
0.0031028,0.0808081,0.874424
0.003103,3.47475,0.884525
0.0031032,3.47475,0.884525
0.0031034,3.47475,0.884525
0.0031036,3.45455,0.894626
0.0031038,3.47475,0.904727
0.003104,3.45455,0.904727
0.0031042,3.47475,0.904727
0.0031044,3.47475,0.904727
0.0031046,3.47475,0.924929
0.0031048,3.47475,0.924929
0.003105,3.47475,0.924929
0.0031052,3.47475,0.93503
0.0031054,3.47475,0.945131
0.0031056,3.47475,0.955232
0.0031058,3.47475,0.965333
0.003106,3.47475,0.965333
0.0031062,1.75758,0.965333
0.0031064,0.040404,0.965333
0.0031066,0.040404,0.965333
0.0031068,0.040404,0.965333
0.003107,0.040404,0.965333
0.0031072,0.040404,0.965333
0.0031074,0.040404,0.955232
0.0031076,0.040404,0.965333
0.0031078,0.040404,0.955232
0.003108,0.040404,0.93503
0.0031082,0.040404,0.955232
0.0031084,0.040404,0.945131
0.0031086,0.040404,0.93503
0.0031088,0.040404,0.93503
0.003109,0.040404,0.924929
0.0031092,0.040404,0.924929
0.0031094,0.040404,0.924929
0.0031096,0.040404,0.924929
0.0031098,0.040404,0.924929
0.00311,0.040404,0.924929
0.0031102,0.040404,0.924929
0.0031104,0.040404,0.924929
0.0031106,0.040404,0.914828
0.0031108,0.040404,0.914828
0.003111,3.47475,0.924929
0.0031112,3.47475,0.914828
0.0031114,3.47475,0.924929
0.0031116,3.47475,0.93503
0.0031118,3.47475,0.945131
0.003112,3.47475,0.945131
0.0031122,3.45455,0.955232
0.0031124,3.47475,0.955232
0.0031126,3.47475,0.965333
0.0031128,3.47475,0.965333
0.003113,3.47475,0.965333
0.0031132,3.47475,0.975434
0.0031134,3.47475,0.975434
0.0031136,3.47475,0.985535
0.0031138,3.47475,0.985535
0.003114,3.45455,0.995636
0.0031142,1.77778,1.00574
0.0031144,0.040404,1.00574
0.0031146,0.040404,0.985535
0.0031148,0.040404,1.00574
0.003115,0.040404,0.995636
0.0031152,0.040404,0.985535
0.0031154,0.040404,0.985535
0.0031156,0.040404,0.985535
0.0031158,0.040404,0.985535
0.003116,0.040404,0.985535
0.0031162,0.040404,0.985535
0.0031164,0.040404,0.965333
0.0031166,0.040404,0.965333
0.0031168,0.040404,0.965333
0.003117,0.040404,0.975434
0.0031172,0.040404,0.965333
0.0031174,0.040404,0.965333
0.0031176,0.040404,0.965333
0.0031178,0.040404,0.965333
0.003118,0.040404,0.965333
0.0031182,0.040404,0.965333
0.0031184,0.040404,0.965333
0.0031186,0.040404,0.965333
0.0031188,0.040404,0.965333
0.003119,3.45455,0.965333
0.0031192,3.47475,0.965333
0.0031194,3.47475,0.965333
0.0031196,3.45455,0.965333
0.0031198,3.47475,0.985535
0.00312,3.43434,0.985535
0.0031202,3.43434,0.985535
0.0031204,3.47475,0.985535
0.0031206,3.47475,0.995636
0.0031208,3.47475,1.00574
0.003121,3.45455,1.00574
0.0031212,3.45455,1.01584
0.0031214,3.47475,1.02594
0.0031216,3.47475,1.02594
0.0031218,3.45455,1.04614
0.003122,3.47475,1.04614
0.0031222,1.79798,1.04614
0.0031224,0.040404,1.04614
0.0031226,0.040404,1.04614
0.0031228,0.040404,1.04614
0.003123,0.0606061,1.04614
0.0031232,0.040404,1.03604
0.0031234,0.040404,1.03604
0.0031236,0.040404,1.03604
0.0031238,0.0606061,1.02594
0.003124,0.040404,1.02594
0.0031242,0.040404,1.02594
0.0031244,0.040404,1.01584
0.0031246,0.040404,1.01584
0.0031248,0.040404,1.00574
0.003125,0.040404,1.00574
0.0031252,0.040404,1.00574
0.0031254,0.040404,1.00574
0.0031256,0.040404,1.00574
0.0031258,0.040404,1.00574
0.003126,0.040404,1.00574
0.0031262,0.040404,0.985535
0.0031264,0.040404,0.985535
0.0031266,0.040404,0.985535
0.0031268,0.040404,0.985535
0.003127,3.41414,0.995636
0.0031272,3.45455,0.995636
0.0031274,3.47475,1.00574
0.0031276,3.47475,1.00574
0.0031278,3.47475,1.01584
0.003128,3.47475,1.02594
0.0031282,3.47475,1.02594
0.0031284,3.45455,1.04614
0.0031286,3.47475,1.04614
0.0031288,3.47475,1.04614
0.003129,3.47475,1.04614
0.0031292,3.47475,1.05624
0.0031294,3.47475,1.05624
0.0031296,3.47475,1.06634
0.0031298,3.47475,1.06634
0.00313,0.0606061,1.06634
0.0031302,0.040404,1.06634
0.0031304,0.040404,1.06634
0.0031306,0.040404,1.06634
0.0031308,0.0606061,1.06634
0.003131,0.040404,1.05624
0.0031312,0.040404,1.06634
0.0031314,0.040404,1.04614
0.0031316,0.040404,1.06634
0.0031318,0.040404,1.05624
0.003132,0.040404,1.04614
0.0031322,0.040404,1.04614
0.0031324,0.040404,1.04614
0.0031326,0.040404,1.04614
0.0031328,0.040404,1.04614
0.003133,0.040404,1.04614
0.0031332,0.040404,1.03604
0.0031334,0.040404,1.02594
0.0031336,0.040404,1.02594
0.0031338,0.040404,1.01584
0.003134,0.040404,1.02594
0.0031342,0.040404,1.02594
0.0031344,0.040404,1.01584
0.0031346,0.040404,1.01584
0.0031348,0.040404,1.00574
0.003135,3.25253,1.00574
0.0031352,3.47475,1.01584
0.0031354,3.47475,1.02594
0.0031356,3.45455,1.03604
0.0031358,3.45455,1.03604
0.003136,3.45455,1.04614
0.0031362,3.45455,1.04614
0.0031364,3.47475,1.05624
0.0031366,3.45455,1.06634
0.0031368,3.47475,1.06634
0.003137,3.47475,1.06634
0.0031372,3.47475,1.07644
0.0031374,3.45455,1.07644
0.0031376,3.47475,1.08655
0.0031378,3.47475,1.08655
0.003138,0.0808081,1.08655
0.0031382,0.040404,1.08655
0.0031384,0.040404,1.08655
0.0031386,0.040404,1.08655
0.0031388,0.040404,1.08655
0.003139,0.040404,1.07644
0.0031392,0.040404,1.06634
0.0031394,0.040404,1.07644
0.0031396,0.040404,1.06634
0.0031398,0.0606061,1.06634
0.00314,0.040404,1.05624
0.0031402,0.040404,1.06634
0.0031404,0.040404,1.06634
0.0031406,0.040404,1.06634
0.0031408,0.040404,1.06634
0.003141,0.040404,1.04614
0.0031412,0.040404,1.05624
0.0031414,0.040404,1.04614
0.0031416,0.040404,1.04614
0.0031418,0.0606061,1.04614
0.003142,0.040404,1.04614
0.0031422,0.040404,1.04614
0.0031424,0.040404,1.04614
0.0031426,0.040404,1.03604
0.0031428,0.040404,1.03604
0.003143,2.74747,1.03604
0.0031432,3.47475,1.04614
0.0031434,3.45455,1.04614
0.0031436,3.45455,1.04614
0.0031438,3.45455,1.06634
0.003144,3.47475,1.06634
0.0031442,3.47475,1.06634
0.0031444,3.43434,1.06634
0.0031446,3.47475,1.08655
0.0031448,3.47475,1.08655
0.003145,3.45455,1.08655
0.0031452,3.43434,1.08655
0.0031454,3.47475,1.10675
0.0031456,3.45455,1.10675
0.0031458,3.47475,1.11685
0.003146,0.222222,1.10675
0.0031462,0.040404,1.11685
0.0031464,0.040404,1.11685
0.0031466,0.040404,1.10675
0.0031468,0.040404,1.10675
0.003147,0.040404,1.08655
0.0031472,0.040404,1.08655
0.0031474,0.0606061,1.08655
0.0031476,0.040404,1.08655
0.0031478,0.040404,1.08655
0.003148,0.040404,1.08655
0.0031482,0.040404,1.08655
0.0031484,0.040404,1.08655
0.0031486,0.040404,1.08655
0.0031488,0.040404,1.07644
0.003149,0.040404,1.06634
0.0031492,0.040404,1.06634
0.0031494,0.040404,1.06634
0.0031496,0.040404,1.06634
0.0031498,0.040404,1.06634
0.00315,0.040404,1.06634
0.0031502,0.040404,1.05624
0.0031504,0.040404,1.06634
0.0031506,0.020202,1.05624
0.0031508,0.040404,1.04614
0.003151,1.85859,1.04614
0.0031512,3.45455,1.05624
0.0031514,3.45455,1.06634
0.0031516,3.45455,1.06634
0.0031518,3.43434,1.07644
0.003152,3.45455,1.06634
0.0031522,3.45455,1.08655
0.0031524,3.47475,1.08655
0.0031526,3.45455,1.09665
0.0031528,3.45455,1.10675
0.003153,3.47475,1.10675
0.0031532,3.45455,1.12695
0.0031534,3.45455,1.12695
0.0031536,3.45455,1.12695
0.0031538,3.47475,1.12695
0.003154,0.707071,1.12695
0.0031542,0.040404,1.12695
0.0031544,0.040404,1.12695
0.0031546,0.040404,1.12695
0.0031548,0.040404,1.12695
0.003155,0.040404,1.12695
0.0031552,0.040404,1.11685
0.0031554,0.0606061,1.12695
0.0031556,0.040404,1.10675
0.0031558,0.040404,1.11685
0.003156,0.040404,1.09665
0.0031562,0.0606061,1.10675
0.0031564,0.040404,1.10675
0.0031566,0.040404,1.08655
0.0031568,0.040404,1.08655
0.003157,0.0606061,1.08655
0.0031572,0.040404,1.08655
0.0031574,0.040404,1.08655
0.0031576,0.040404,1.08655
0.0031578,0.040404,1.08655
0.003158,0.040404,1.07644
0.0031582,0.040404,1.07644
0.0031584,0.040404,1.07644
0.0031586,0.040404,1.06634
0.0031588,0.040404,1.06634
0.003159,1.75758,1.06634
0.0031592,3.45455,1.06634
0.0031594,3.45455,1.07644
0.0031596,3.45455,1.08655
0.0031598,3.45455,1.08655
0.00316,3.43434,1.08655
0.0031602,3.45455,1.09665
0.0031604,3.45455,1.09665
0.0031606,3.43434,1.11685
0.0031608,3.43434,1.12695
0.003161,3.47475,1.12695
0.0031612,3.47475,1.12695
0.0031614,3.45455,1.12695
0.0031616,3.47475,1.12695
0.0031618,3.45455,1.14715
0.003162,1.55556,1.14715
0.0031622,0.040404,1.14715
0.0031624,0.020202,1.12695
0.0031626,0.040404,1.13705
0.0031628,0.040404,1.12695
0.003163,0.040404,1.12695
0.0031632,0.040404,1.12695
0.0031634,0.0606061,1.12695
0.0031636,0.040404,1.12695
0.0031638,0.040404,1.12695
0.003164,0.040404,1.12695
0.0031642,0.040404,1.12695
0.0031644,0.040404,1.10675
0.0031646,0.040404,1.11685
0.0031648,0.040404,1.12695
0.003165,0.040404,1.10675
0.0031652,0.040404,1.10675
0.0031654,0.040404,1.10675
0.0031656,0.040404,1.09665
0.0031658,0.040404,1.09665
0.003166,0.040404,1.09665
0.0031662,0.040404,1.08655
0.0031664,0.040404,1.08655
0.0031666,0.040404,1.08655
0.0031668,0.040404,1.08655
0.003167,1.71717,1.08655
0.0031672,1.79798,1.08655
0.0031674,0.040404,1.08655
0.0031676,0.040404,1.08655
0.0031678,0.040404,1.08655
0.003168,0.040404,1.08655
0.0031682,0.040404,1.08655
0.0031684,0.040404,1.06634
0.0031686,0.040404,1.06634
0.0031688,0.040404,1.06634
0.003169,0.040404,1.06634
0.0031692,0.040404,1.06634
0.0031694,0.040404,1.06634
0.0031696,0.020202,1.06634
0.0031698,0.040404,1.05624
0.00317,0.040404,1.04614
0.0031702,0.040404,1.04614
0.0031704,0.040404,1.04614
0.0031706,0.040404,1.04614
0.0031708,0.040404,1.04614
0.003171,0.040404,1.04614
0.0031712,0.040404,1.04614
0.0031714,0.040404,1.03604
0.0031716,0.040404,1.03604
0.0031718,0.040404,1.03604
0.003172,0.040404,1.02594
0.0031722,0.040404,1.01584
0.0031724,0.040404,1.01584
0.0031726,0.020202,1.01584
0.0031728,0.020202,1.00574
0.003173,0.040404,1.00574
0.0031732,0.040404,1.00574
0.0031734,0.040404,1.00574
0.0031736,0.040404,1.00574
0.0031738,0.040404,1.00574
0.003174,0.040404,1.00574
0.0031742,0.040404,1.00574
0.0031744,0.040404,0.995636
0.0031746,0.040404,0.985535
0.0031748,0.040404,0.985535
0.003175,1.69697,0.995636
0.0031752,1.89899,0.995636
0.0031754,0.020202,0.995636
0.0031756,0.040404,0.985535
0.0031758,0.040404,0.985535
0.003176,0.040404,0.985535
0.0031762,0.040404,0.985535
0.0031764,0.040404,0.985535
0.0031766,0.040404,0.985535
0.0031768,0.040404,0.985535
0.003177,0.040404,0.985535
0.0031772,0.040404,0.985535
0.0031774,0.040404,0.965333
0.0031776,0.040404,0.965333
0.0031778,0.040404,0.965333
0.003178,0.040404,0.965333
0.0031782,0.040404,0.965333
0.0031784,0.040404,0.965333
0.0031786,0.020202,0.965333
0.0031788,0.040404,0.965333
0.003179,0.040404,0.965333
0.0031792,0.040404,0.965333
0.0031794,0.040404,0.965333
0.0031796,0.040404,0.955232
0.0031798,0.040404,0.955232
0.00318,0.040404,0.965333
0.0031802,0.040404,0.945131
0.0031804,0.040404,0.945131
0.0031806,0.020202,0.945131
0.0031808,0.040404,0.945131
0.003181,0.040404,0.924929
0.0031812,0.040404,0.93503
0.0031814,0.020202,0.93503
0.0031816,0.040404,0.924929
0.0031818,0.040404,0.924929
0.003182,0.040404,0.924929
0.0031822,0.040404,0.924929
0.0031824,0.040404,0.924929
0.0031826,0.040404,0.924929
0.0031828,0.020202,0.924929
0.003183,1.57576,0.924929
0.0031832,2.30303,0.924929
0.0031834,0.040404,0.924929
0.0031836,0.040404,0.924929
0.0031838,0.040404,0.924929
0.003184,0.040404,0.924929
0.0031842,0.040404,0.914828
0.0031844,0.020202,0.904727
0.0031846,0.040404,0.904727
0.0031848,0.040404,0.904727
0.003185,0.040404,0.904727
0.0031852,0.040404,0.904727
0.0031854,0.020202,0.904727
0.0031856,0.040404,0.904727
0.0031858,0.040404,0.904727
0.003186,0.040404,0.894626
0.0031862,0.020202,0.894626
0.0031864,0.040404,0.884525
0.0031866,0.040404,0.904727
0.0031868,0.040404,0.894626
0.003187,0.020202,0.884525
0.0031872,0.040404,0.884525
0.0031874,0.040404,0.894626
0.0031876,0.040404,0.884525
0.0031878,0.040404,0.884525
0.003188,0.040404,0.884525
0.0031882,0.040404,0.884525
0.0031884,0.040404,0.884525
0.0031886,0.040404,0.884525
0.0031888,0.040404,0.884525
0.003189,0.040404,0.874424
0.0031892,0.020202,0.864323
0.0031894,0.040404,0.864323
0.0031896,0.040404,0.854222
0.0031898,0.040404,0.864323
0.00319,0.040404,0.874424
0.0031902,0.040404,0.854222
0.0031904,0.040404,0.854222
0.0031906,0.040404,0.844121
0.0031908,0.040404,0.854222
0.003191,1.19192,0.844121
0.0031912,3.17172,0.854222
0.0031914,0.040404,0.854222
0.0031916,0.020202,0.844121
0.0031918,0.020202,0.844121
0.003192,0.040404,0.844121
0.0031922,0.020202,0.844121
0.0031924,0.040404,0.844121
0.0031926,0.040404,0.844121
0.0031928,0.040404,0.844121
0.003193,0.040404,0.844121
0.0031932,0.020202,0.823919
0.0031934,0.040404,0.823919
0.0031936,0.040404,0.823919
0.0031938,0.040404,0.823919
0.003194,0,0.823919
0.0031942,0.040404,0.823919
0.0031944,0.040404,0.823919
0.0031946,0.040404,0.823919
0.0031948,0.040404,0.823919
0.003195,0.040404,0.823919
0.0031952,0.040404,0.813818
0.0031954,0.040404,0.823919
0.0031956,0.040404,0.813818
0.0031958,0.040404,0.823919
0.003196,0.020202,0.813818
0.0031962,0.020202,0.803717
0.0031964,0.040404,0.803717
0.0031966,0.020202,0.803717
0.0031968,0.040404,0.803717
0.003197,0.040404,0.803717
0.0031972,0.040404,0.803717
0.0031974,0.020202,0.803717
0.0031976,0.040404,0.803717
0.0031978,0.020202,0.803717
0.003198,0.020202,0.803717
0.0031982,0.020202,0.803717
0.0031984,0.040404,0.803717
0.0031986,0.040404,0.803717
0.0031988,0.040404,0.803717
0.003199,0.262626,0.793616
0.0031992,3.43434,0.803717
0.0031994,0.040404,0.803717
0.0031996,0.020202,0.803717
0.0031998,0.040404,0.793616
0.0032,0.020202,0.803717
0.0032002,0.020202,0.783515
0.0032004,0.040404,0.783515
0.0032006,0.040404,0.763313
0.0032008,0.040404,0.783515
0.003201,0.040404,0.783515
0.0032012,0.040404,0.773414
0.0032014,0.040404,0.773414
0.0032016,0.020202,0.763313
0.0032018,0.020202,0.763313
0.003202,0.040404,0.763313
0.0032022,0.020202,0.763313
0.0032024,0.040404,0.763313
0.0032026,0.020202,0.763313
0.0032028,0.040404,0.763313
0.003203,0.040404,0.753212
0.0032032,0.040404,0.763313
0.0032034,0.040404,0.763313
0.0032036,0.020202,0.753212
0.0032038,0.040404,0.743111
0.003204,0.020202,0.743111
0.0032042,0.040404,0.743111
0.0032044,0.040404,0.743111
0.0032046,0.020202,0.743111
0.0032048,0.020202,0.743111
0.003205,0.040404,0.743111
0.0032052,0.020202,0.743111
0.0032054,0.040404,0.743111
0.0032056,0.040404,0.743111
0.0032058,0,0.743111
0.003206,0.020202,0.743111
0.0032062,0.040404,0.743111
0.0032064,0.040404,0.73301
0.0032066,0.040404,0.743111
0.0032068,0.020202,0.722909
0.003207,0.040404,0.73301
0.0032072,3.47475,0.722909
0.0032074,3.45455,0.73301
0.0032076,3.47475,0.743111
0.0032078,3.45455,0.753212
0.003208,3.45455,0.763313
0.0032082,3.45455,0.763313
0.0032084,3.45455,0.763313
0.0032086,3.45455,0.783515
0.0032088,3.47475,0.793616
0.003209,3.47475,0.803717
0.0032092,3.47475,0.803717
0.0032094,3.47475,0.803717
0.0032096,3.47475,0.803717
0.0032098,3.47475,0.803717
0.00321,3.47475,0.823919
0.0032102,0.040404,0.823919
0.0032104,0.040404,0.823919
0.0032106,0.040404,0.803717
0.0032108,0.040404,0.803717
0.003211,0.040404,0.813818
0.0032112,0.040404,0.803717
0.0032114,0.040404,0.803717
0.0032116,0.040404,0.803717
0.0032118,0.040404,0.803717
0.003212,0.040404,0.803717
0.0032122,0.040404,0.803717
0.0032124,0.040404,0.803717
0.0032126,0.040404,0.803717
0.0032128,0.040404,0.803717
0.003213,0.040404,0.803717
0.0032132,0.040404,0.803717
0.0032134,0.040404,0.803717
0.0032136,0.040404,0.803717
0.0032138,0.040404,0.803717
0.003214,0.040404,0.783515
0.0032142,0.040404,0.793616
0.0032144,0.040404,0.783515
0.0032146,0.040404,0.773414
0.0032148,0.040404,0.783515
0.003215,0.040404,0.763313
0.0032152,3.47475,0.763313
0.0032154,3.47475,0.783515
0.0032156,3.47475,0.803717
0.0032158,3.47475,0.803717
0.003216,3.47475,0.803717
0.0032162,3.47475,0.803717
0.0032164,3.47475,0.803717
0.0032166,3.45455,0.823919
0.0032168,3.45455,0.823919
0.003217,3.45455,0.823919
0.0032172,3.47475,0.844121
0.0032174,3.47475,0.844121
0.0032176,3.45455,0.844121
0.0032178,3.47475,0.854222
0.003218,3.47475,0.864323
0.0032182,0.121212,0.864323
0.0032184,0.040404,0.864323
0.0032186,0.040404,0.864323
0.0032188,0.040404,0.864323
0.003219,0.040404,0.854222
0.0032192,0.040404,0.844121
0.0032194,0.040404,0.854222
0.0032196,0.040404,0.844121
0.0032198,0.040404,0.844121
0.00322,0.040404,0.844121
0.0032202,0.040404,0.844121
0.0032204,0.040404,0.844121
0.0032206,0.040404,0.844121
